日期,測站,AMB_TEMP,CO,NO,NO2,NOx,O3,PM10,PM2.5,RH,SO2,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR
2015/06/16,龍潭,7.4625,10.375,19.11667,31.33333,10.95833,0,72.95833,2.73333,216.25,214.04167,2.43333,2.34583,29.58333,0.24208
2015/06/17,龍潭,2.9875,9.47917,12.5,20.2125,39.08333,12.66667,0,72.25,3.26667,234.0,236.875,2.99583,2.80417,29.91667
2015/06/17,龍潭,0.24708,2.99167,10.00833,13.00417,22.22917,38.75,13.95833,0,69.625,2.825,227.08333,231.33333,3.31667,3.21667
2015/06/18,龍潭,29.70833,0.30217,3.03636,12.82727,15.93182,21.98696,36.0,14.73913,0,67.29167,2.67826,230.16667,238.20833,3.36667
2015/06/19,龍潭,3.06667,29.83333,0.31208,3.2625,9.0875,12.3125,25.47917,34.20833,16.91667,0,69.375,1.75417,229.16667,232.54167
2015/06/20,龍潭,2.36667,2.12083,29.45833,0.33375,2.28333,9.5,11.775,28.79167,38.54167,16.375,0,73.79167,2.4625,222.125
2015/06/21,龍潭,226.66667,1.97917,1.67083,28.58333,0.34417,1.5875,10.82083,12.33333,28.82917,43.58333,22.29167,1.7,75.625,2.3625
2015/06/22,龍潭,186.29167,190.83333,1.80833,1.22917,28.20833,0.31625,2.74167,12.40417,15.2125,24.50417,35.58333,17.25,1.55,75.29167
2015/06/23,龍潭,2.85,161.17083,160.45833,1.79583,1.33333,27.45833,0.29792,2.5,12.4,14.7375,26.25417,30.95833,12.66667,9.26
2015/06/24,龍潭,80.66667,2.25417,171.29167,192.625,1.60417,1.30833,27.91667,0.31292,4.24375,6.98125,11.25625,25.4625,24.20833,8.25
2015/06/25,龍潭,1.73333,80.70833,1.90833,176.45833,172.79167,1.59167,1.15417,29.625,0.26667,1.89091,9.87273,11.74545,21.51667,36.41667
2015/06/26,龍潭,9.08333,0,73.16667,1.73333,214.54167,216.20833,3.02917,2.9125,30.33333,0.24609,2.68182,9.02727,11.70909,20.60435
2015/06/27,龍潭,40.95652,11.91304,0,71.04167,1.88261,235.08333,237.54167,3.46667,3.25,30.45833,0.22167,2.32083,7.59583,9.95
2015/06/28,龍潭,20.75417,42.54167,14.83333,0,69.16667,2.525,232.5,230.58333,3.86667,3.725,30.5,0.21917,1.9125,7.9375
2015/06/29,龍潭,9.90833,22.11667,41.375,16.16667,0,70.16667,2.58333,239.66667,241.95833,4.15,4.01667,30.25,0.24542,2.14167
2015/06/30,龍潭,7.7375,9.83333,20.83333,39.375,17.91667,0,68.58333,2.24583,230.08333,225.04167,3.27917,3.19167,30.33333,0.25318
2015/07/01,龍潭,2.07391,8.57391,10.66957,26.78261,40.73913,14.73913,0,66.54167,2.52609,234.125,231.08333,3.72083,3.675,30.375
2015/07/01,龍潭,0.22208,1.925,6.7,8.625,28.16667,39.16667,15.58333,0,66.08333,1.47083,231.29167,232.25,4.52917,4.32917
2015/07/02,龍潭,30.66667,0.24542,1.64167,7.73333,9.325,28.20833,37.45833,14.375,0,65.83333,2.29167,232.58333,230.75,3.47917
2015/07/03,龍潭,3.35833,29.75,0.29708,2.48333,8.38333,10.9125,25.58333,39.95833,16.375,0,71.70833,1.77083,200.58333,196.45833
2015/07/04,龍潭,2.18333,1.92917,28.58333,0.33542,2.525,10.46667,12.85833,24.8625,40.04167,19.66667,4.4,77.0,2.60417,150.84167
2015/07/05,龍潭,128.83333,2.05,1.25833,30.33333,0.28875,3.275,9.61667,12.84583,19.1125,32.58333,11.375,0,69.375,1.19583
2015/07/06,龍潭,128.45833,119.125,1.64583,1.14167,30.04167,0.3075,1.87083,9.59167,11.45417,34.25417,41.875,15.25,1.6,73.20833
2015/07/07,龍潭,2.1375,209.66667,207.125,1.84167,1.65,29.625,0.39708,2.07917,12.22917,14.2,43.375,50.79167,21.25,0
2015/07/08,龍潭,76.20833,3.4125,204.50417,235.525,1.7125,1.29167,30.29167,0.34458,2.05,10.7,12.8875,40.70833,43.08333,18.45833
2015/07/09,龍潭,0,69.95833,2.71667,179.54167,197.375,2.12917,1.7125,28.29167,0.30625,4.4,9.7125,13.92917,15.33333,38.25
2015/07/10,龍潭,15.33333,3.6,80.91667,3.70417,116.04167,117.95833,2.8375,2.55417,25.70833,0.12833,1.44167,3.8625,5.29167,21.04167
2015/07/11,龍潭,28.08333,6.83333,2.88182,88.91667,1.6625,238.08333,241.0,4.45417,3.05833,29.20833,0.185,1.45833,4.47917,5.9375
2015/07/12,龍潭,33.625,33.25,15.91667,0,12.59583,2.2,251.75,251.375,7.325,7.22083,30.04167,0.29708,1.38333,6.94583
2015/07/13,龍潭,8.3,34.75,39.375,18.16667,0,40.44167,2.9375,234.5,238.45833,3.52083,3.30417,30.16667,0.44,2.33913
2015/07/14,龍潭,13.23478,15.48261,27.27391,46.78261,23.47826,0,51.17391,4.67826,207.375,199.58333,2.46667,2.1625,29.04167,0.37917
2015/07/15,龍潭,2.14167,13.09583,15.31667,34.33333,50.875,28.29167,1.0,72.95833,3.07083,167.70833,172.08333,1.93333,1.34583,29.41667
2015/07/15,龍潭,0.37375,1.65,12.57083,14.15833,36.75,51.29167,32.33333,0,74.54167,3.6875,193.125,199.41667,2.05417,1.70833
2015/07/16,龍潭,29.58333,0.42792,1.7625,15.83333,17.62083,44.58333,60.5,37.91667,0,71.25,4.325,207.91667,217.0,1.96667
2015/07/17,龍潭,1.34167,29.58333,0.35917,1.6,10.82917,12.39583,49.25,63.70833,40.16667,0,78.29167,3.125,231.95833,221.16667
2015/07/18,龍潭,2.6375,2.2,29.91667,0.41375,1.7,11.9625,13.59583,50.95833,58.79167,34.875,0,71.41667,4.03333,178.16667
2015/07/19,龍潭,177.41667,1.97917,1.30833,28.16667,0.29333,1.875,8.4,10.225,29.79167,41.66667,21.54167,2.55,83.83333,2.19583
2015/07/20,龍潭,234.16667,232.375,2.41667,2.3,28.25,0.34875,3.69167,13.98333,17.69583,20.22917,28.75,10.625,0,82.83333
2015/07/21,龍潭,3.60833,97.66667,103.5,1.72083,1.24583,30.47826,0.28391,2.97826,10.35217,13.33043,22.02609,34.45833,11.5,0
2015/07/22,龍潭,65.43478,2.86522,160.21739,156.16667,1.9875,1.56087,29.33333,0.28542,1.975,10.02083,11.925,24.98333,34.0,14.33333
2015/07/23,龍潭,0,67.16667,1.94583,223.08333,220.875,2.9625,2.67083,28.08333,0.2975,2.525,10.26667,12.74583,23.52917,30.33333
2015/07/24,龍潭,10.75,0.46667,76.58333,2.5,149.54167,146.375,1.71667,1.45833,28.33333,0.2625,2.6,9.28333,11.91667,27.1125
2015/07/25,龍潭,36.29167,12.45833,4.4,73.79167,2.78333,187.0,199.625,1.95,1.62917,28.91667,0.23958,2.63333,8.67083,11.22917
2015/07/26,龍潭,23.47917,34.91667,16.45833,0,75.0,2.39583,227.375,228.875,2.55417,2.39167,29.45833,0.25875,2.7,8.77917
2015/07/27,龍潭,11.44583,21.375,32.95833,16.16667,0,72.16667,2.38333,234.375,232.95833,3.05,2.90417,28.41667,0.2625,2.67917
2015/07/28,龍潭,9.18333,11.875,22.40417,32.70833,14.83333,0,74.0,2.52917,207.91667,205.95833,2.54583,2.4125,28.04167,0.24261
2015/07/29,龍潭,3.20909,8.92727,12.17273,23.92609,26.52174,11.73913,5.0,70.83333,1.43913,195.04167,190.54167,2.35,2.09167,27.91667
2015/07/29,龍潭,0.255,2.78333,9.09167,11.88333,25.35417,29.20833,11.5,0,71.20833,2.575,211.75,210.5,2.25,2.03333
2015/07/30,龍潭,28.41667,0.295,2.44583,10.19583,12.62917,29.57083,33.79167,15.375,0,73.41667,2.27083,191.95833,189.79167,2.07917
2015/07/31,龍潭,1.90417,29.125,0.32083,3.60417,12.85,16.44583,24.25417,34.5,16.0,0,67.45833,3.9875,215.79167,216.45833
2015/08/01,龍潭,2.04583,1.69167,29.25,0.27917,3.42917,10.44167,13.85833,23.17083,32.95833,15.45833,0,67.83333,2.82917,242.95833
2015/08/02,龍潭,227.33333,2.0,1.7,29.5,0.27125,2.55,11.29167,13.8375,24.95833,34.29167,18.0,0,64.58333,2.12917
2015/08/03,龍潭,200.0375,204.20833,1.92083,1.30833,28.95833,0.30292,2.87083,13.12917,15.99167,27.8625,39.5,20.79167,0,68.08333
2015/08/04,龍潭,3.32917,216.08333,199.91667,1.72083,1.4,29.20833,0.30208,2.1625,13.36667,15.54167,28.57917,38.3913,21.0,0
2015/08/05,龍潭,68.25,2.4875,184.19583,182.625,1.8625,1.2875,27.29167,0.31208,2.325,11.8,14.10833,27.84167,40.95833,22.54167
2015/08/06,龍潭,18.6,77.25,2.23333,185.30833,196.45833,2.09167,1.69583,28.16667,0.20833,5.07083,8.825,13.925,13.175,32.16667
2015/08/07,龍潭,11.75,1.6,71.83333,2.8625,109.04167,102.29167,3.64583,3.4375,27.375,0.13375,3.4,3.75833,7.17083,9.575
2015/08/08,龍潭,28.54167,8.875,2.12727,84.20833,2.3,59.83333,58.875,6.075,5.95417,26.77778,0.30444,1.88889,12.0,13.8
2015/08/10,龍潭,11.58889,26.9,12.11111,6.35,88.0,2.21111,216.66667,182.5,3.41,2.81111,28.875,0.50778,2.725,22.875
2015/08/11,龍潭,25.625,26.77778,46.66667,23.77778,0,67.98889,5.85,144.33333,135.33333,1.58889,1.01111,29.5,0.29625,2.7625
2015/08/12,龍潭,8.78333,11.60417,23.925,38.66667,18.125,0,72.29167,0.64706,213.45833,215.70833,2.06667,1.80417,29.54167,0.24458
2015/08/13,龍潭,2.54167,8.26667,10.7875,23.86667,33.58333,15.58333,0,75.33333,0.7125,222.0,223.16667,2.44583,2.32083,29.125
2015/08/13,龍潭,0.21318,2.38889,7.86111,10.21111,18.73,25.3913,11.17391,0,74.29167,1.67895,193.875,186.5,2.575,2.24167
2015/08/14,龍潭,28.95833,0.19217,2.185,7.29,9.435,22.07692,28.13043,16.34783,0,71.41667,1.64444,205.625,210.45833,2.825
2015/08/15,龍潭,2.4625,29.20833,0.2275,2.18333,7.7375,10.0125,18.85,43.75,19.75,0,69.20833,1.77083,224.0,224.0
2015/08/16,龍潭,3.61667,3.35,28.29167,0.1575,1.85,4.77083,6.58333,21.0,28.29167,19.6087,2.44,68.79167,1.47917,228.45833
2015/08/17,龍潭,231.58333,4.55,4.41667,29.33333,0.22958,2.30833,10.45833,12.7625,22.21667,34.875,19.58333,0,69.66667,3.2375
2015/08/18,龍潭,235.54167,236.0,2.85417,2.87917,28.54167,0.27,2.52083,8.69167,11.225,24.475,28.56522,18.86957,0.8,77.33333
2015/08/19,龍潭,2.42917,187.20833,190.04167,2.05,1.7625,28.25,0.36,2.80417,11.8125,14.70833,29.22917,36.29167,15.0,3.0
2015/08/20,龍潭,79.875,2.6,134.04167,136.125,1.77917,1.4,29.375,0.26667,3.69167,8.0375,11.77917,21.03333,34.83333,14.0
2015/08/21,龍潭,0,71.66667,1.97917,145.20833,148.25,2.80833,2.35417,30.625,0.1725,2.46667,5.825,8.28333,14.875,24.33333
2015/08/22,龍潭,9.375,0,64.16667,1.90417,68.20833,68.08333,5.72917,5.52917,29.58333,0.14083,2.56667,4.625,7.17083,19.375
2015/08/23,龍潭,22.125,10.125,0,70.04167,1.83333,62.70833,62.54167,6.10417,5.85,26.91667,0.21125,2.24583,7.225,9.47917
2015/08/24,龍潭,20.33333,43.7,8.625,2.83077,89.58333,2.32917,68.20833,68.875,4.05417,3.39167,28.125,0.215,1.87917,6.88333
2015/08/25,龍潭,8.74583,29.79167,45.625,12.70833,0.82857,85.375,2.96667,265.91667,264.91667,3.3375,3.18333,26.875,0.44042,2.1125
2015/08/26,龍潭,14.81667,17.0375,33.08333,36.58333,20.29167,1.86667,82.375,3.45417,119.20833,139.375,1.7875,1.4375,26.75,0.50826
2015/08/27,龍潭,2.26087,16.55652,18.91304,35.0,51.82609,29.26087,2.84444,83.33333,2.9087,181.66667,173.875,1.45417,1.22083,24.83333
2015/08/27,龍潭,0.455,4.19583,15.47917,19.625,17.64583,23.75,9.70833,4.47692,93.41667,3.5,147.625,135.45833,1.14583,1.00417
2015/08/28,龍潭,26.0,0.48217,3.83913,16.32174,20.17826,15.67391,35.82609,16.43478,0.56,87.83333,2.73478,184.875,190.75,1.46667
2015/08/29,龍潭,1.11667,25.41667,0.40417,4.5125,13.45833,18.05417,13.11667,34.70833,12.20833,0.91667,90.45833,1.22917,152.04167,184.875
2015/08/30,龍潭,1.3375,1.02083,25.41667,0.34167,3.575,11.2,14.8125,11.9375,29.95833,11.54167,0.575,89.75,1.47917,176.41667
2015/08/31,龍潭,180.54167,1.25,1.00417,24.75,0.34333,4.6375,13.11667,17.82917,11.16667,25.25,10.52174,2.02857,92.20833,2.54583
2015/09/01,龍潭,200.95455,201.30435,1.12174,0.88182,26.41667,0.2825,3.82083,10.07083,13.8125,20.86667,28.08333,9.79167,3.34286,83.66667
2015/09/02,龍潭,1.4375,192.79167,199.83333,1.62083,1.32917,27.5,0.32667,4.8625,9.2125,14.12917,20.16667,32.29167,11.58333,0
2015/09/03,龍潭,80.83333,2.28333,198.5,193.08333,1.7375,1.44583,28.70833,0.36458,3.22083,11.12917,14.44167,23.56667,38.875,19.58333
2015/09/04,龍潭,0,75.54167,3.575,241.79167,243.5,1.6125,1.35417,28.58333,0.35333,3.275,13.75417,17.02917,21.04167,44.54167
2015/09/05,龍潭,22.79167,0,77.45833,3.225,207.91667,186.54167,1.65417,1.20833,28.33333,0.31125,3.45,10.69167,14.10417,21.63333
2015/09/06,龍潭,38.0,18.79167,0,73.79167,3.625,228.95833,227.66667,3.00833,2.92083,29.16667,0.28833,1.72917,7.73333,9.45
2015/09/07,龍潭,28.77917,41.25,23.41667,4.6,74.79167,2.41667,249.45833,236.55,3.57917,3.28333,25.375,0.47083,1.27083,12.95
2015/09/08,龍潭,14.23333,36.625,39.0,19.375,3.65,84.625,2.54167,95.35417,110.04167,2.29167,1.92083,26.75,0.33304,1.54091
2015/09/09,龍潭,9.96818,11.35455,45.86957,34.65217,14.52381,0,70.5,2.29565,53.91667,54.375,4.74583,4.5,26.54167,0.25583
2015/09/10,龍潭,1.9375,8.0,9.89583,47.375,33.33333,12.625,0,64.375,2.15833,58.625,58.20833,4.40833,4.18333,26.0
2015/09/10,龍潭,0.25625,2.14167,9.30417,11.47083,49.58333,35.75,14.08333,0,64.41667,2.775,60.625,61.0,3.82083,3.55
2015/09/11,龍潭,25.58333,0.33833,2.85417,13.3875,16.28333,38.375,39.58333,15.54167,0,70.0,3.4,71.25,88.54167,2.25417
2015/09/12,龍潭,1.54583,26.0,0.3175,2.12083,9.46667,11.52083,41.5,37.04167,16.75,0,68.125,1.55,81.125,81.08333
2015/09/13,龍潭,3.2,2.70417,26.375,0.30917,1.19583,8.24167,9.39167,55.79167,46.375,24.58333,0,65.95833,2.9375,58.375
2015/09/14,龍潭,58.95833,5.60417,5.52917,26.875,0.33458,2.54783,10.44783,12.9087,35.66667,36.16667,11.54167,0,73.25,2.99583
2015/09/15,龍潭,63.54167,64.79167,4.63333,4.55417,27.83333,0.37292,2.92917,12.80417,15.82917,28.54167,37.83333,18.41667,0,73.625
2015/09/16,龍潭,2.79583,141.625,134.20417,1.9,1.20417,26.29167,0.3475,2.4375,11.875,14.37917,31.5375,31.625,14.79167,7.4
2015/09/17,龍潭,83.25,2.14167,66.70833,75.83333,2.82083,2.22083,25.95833,0.36333,1.7875,11.30833,13.07083,53.29167,43.5,20.125
2015/09/18,龍潭,0,72.25,4.52917,61.16667,62.70833,3.56667,3.07917,25.70833,0.33625,2.5625,13.16667,15.67917,52.66667,46.08333
2015/09/19,龍潭,23.70833,0,64.375,3.65,64.08333,66.95833,3.05833,2.86667,25.5,0.36708,1.86667,15.25,17.125,50.08333
2015/09/20,龍潭,50.33333,28.75,0,63.16667,5.09583,64.58333,64.54167,3.0375,2.69167,26.33333,0.395,1.6375,12.18333,13.90833
2015/09/21,龍潭,49.375,54.20833,31.0,0,70.375,3.1,116.66667,136.91667,1.84583,1.40833,26.95833,0.49792,1.22083,14.7875
2015/09/22,龍潭,15.9875,46.70833,61.91667,38.20833,0,74.25,4.0625,168.66667,168.58333,1.68333,1.2375,27.6087,0.51429,2.09048
2015/09/23,龍潭,16.17619,18.11429,39.79545,59.65217,34.17391,0,75.47826,4.54762,211.13043,195.08333,1.8,1.24783,27.66667,0.44583
2015/09/24,龍潭,2.11667,13.59583,15.59583,34.4125,56.25,32.79167,0,75.91667,3.49167,241.08333,240.41667,2.25,2.04583,26.79167
2015/09/24,龍潭,0.51333,2.2,18.72083,20.83333,25.5,46.5,24.20833,0.2,78.20833,7.57083,170.625,161.54167,2.15417,1.7875
2015/09/25,龍潭,26.91667,0.425,2.34583,17.47917,19.70417,42.70833,45.375,21.33333,0,70.54167,6.71,54.18333,84.125,2.22083
2015/09/26,龍潭,1.74167,25.20833,0.35417,2.2,11.00833,13.29583,40.375,38.5,18.75,0,76.125,3.36667,67.95833,67.79167
2015/09/27,龍潭,2.92917,2.75417,23.29167,0.395,1.47917,10.55,12.05417,39.20833,37.25,15.625,2.09231,88.08333,1.92083,76.66667
2015/09/28,龍潭,76.20833,2.55417,2.39583,25.33333,0.20417,1.38333,3.22083,4.59583,32.75,18.625,5.25,6.44167,93.41667,1.47083
2015/09/29,龍潭,54.58333,56.0,6.9875,6.22917,27.0,0.58542,5.14583,16.04167,21.17083,16.3625,33.54167,12.91667,1.13333,85.54167
2015/09/30,龍潭,5.05,126.55,165.66667,1.53333,1.21667,27.875,0.55333,3.60833,16.3,20.05417,24.14167,50.2381,21.20833,0
2015/10/01,龍潭,79.33333,1.5913,195.58333,168.75417,1.54167,1.15,28.20833,0.5225,3.41667,12.63333,16.0375,23.6375,49.83333,25.58333
2015/10/02,龍潭,0,79.0,2.85,232.625,230.25,1.85,1.75833,25.08333,0.58917,2.37826,13.76522,16.03913,31.5375,41.25
2015/10/03,龍潭,19.6,2.6,84.79167,2.44583,59.04167,61.95833,4.6625,4.4125,27.66667,0.56917,4.75,15.62917,20.29167,33.75833
2015/10/04,龍潭,49.54167,24.0,0,75.625,2.72083,213.625,209.10417,1.5,0.97917,28.375,0.47667,4.8,11.975,16.75833
2015/10/05,龍潭,25.6875,48.54167,24.45833,0,76.41667,2.40417,158.375,170.875,1.52917,1.225,28.04167,0.39167,3.45833,10.59167
2015/10/06,龍潭,13.95417,26.05833,55.25,20.91667,0,75.125,3.04167,124.57083,144.95833,1.76667,1.42917,27.08333,0.29652,2.25909
2015/10/07,龍潭,9.64091,11.81364,25.13043,35.08696,13.47826,0,74.04167,2.5087,59.45833,59.0,4.21667,3.9375,26.08333,0.37522
2015/10/08,龍潭,2.27273,15.7,17.96818,30.29545,37.6087,14.43478,0,72.375,3.80435,117.04167,107.20833,2.225,1.89167,25.29167
2015/10/08,龍潭,0.36708,1.95833,13.98333,15.84167,27.02083,47.875,26.75,0.6,85.79167,2.5375,209.24167,214.48333,2.22083,1.8375
2015/10/09,龍潭,22.375,0.25792,1.73333,9.2375,11.01667,36.91667,49.20833,9.33333,5.06667,90.16667,2.39583,79.58333,70.375,3.2375
2015/10/10,龍潭,2.975,23.0,0.37083,2.27083,13.9625,16.1875,37.91667,45.79167,20.45833,0,73.54167,4.0,56.625,55.33333
2015/10/11,龍潭,2.7,2.72083,20.45833,0.33583,1.1625,9.06667,10.26667,45.79167,49.58333,24.91667,0.24,79.25,2.0,71.875
2015/10/12,龍潭,71.375,3.96667,3.79167,21.70833,0.33292,1.42273,7.62727,9.00909,63.875,55.70833,25.16667,0,60.875,3.63333
2015/10/13,龍潭,59.29167,59.08333,6.00833,5.88333,21.95833,0.35304,2.02174,10.23478,12.15217,69.3913,75.45833,32.29167,0,61.75
2015/10/14,龍潭,3.46522,56.08333,56.25,5.95,5.73333,22.20833,0.28208,1.87917,11.5875,13.4,45.83333,38.25,16.95833,0
2015/10/15,龍潭,68.41667,2.9375,53.04167,52.58333,4.70833,4.35,22.625,0.26833,1.60833,10.79167,12.3875,40.66667,38.41667,14.58333
2015/10/16,龍潭,0,70.25,3.00417,51.70833,51.45833,5.4625,5.225,23.33333,0.22292,2.12917,8.59583,10.72083,38.375,45.08333
2015/10/17,龍潭,18.875,0,75.04167,2.2875,53.70833,54.04167,7.26667,7.05833,23.33333,0.21708,1.68333,5.95,7.6375,48.25
2015/10/18,龍潭,47.41667,18.125,0,68.45833,1.55833,57.625,58.0,7.7875,7.49583,22.95833,0.22833,1.49167,5.90833,7.38333
2015/10/19,龍潭,48.25,35.16667,16.5,0,76.66667,2.2875,55.5,55.20833,7.5625,7.35833,24.75,0.18875,1.47917,5.14583
2015/10/20,龍潭,6.5875,41.04167,31.75,9.83333,0,71.79167,1.7625,59.91667,60.16667,6.11667,6.0125,25.20833,0.20375,1.75
2015/10/21,龍潭,5.09167,6.81667,37.0,26.41667,8.20833,0,66.54167,2.24167,63.04167,63.58333,3.0,2.89167,23.33333,0.22727
2015/10/22,龍潭,2.10455,7.80909,9.91818,35.91304,31.56522,11.91304,0.2,80.75,2.31739,57.33333,57.33333,2.14583,2.13333,23.41667
2015/10/22,龍潭,0.27667,1.4375,9.05833,10.46667,41.95833,43.33333,20.29167,0.73333,82.375,2.61667,56.70833,57.375,1.5375,1.44583
2015/10/23,龍潭,23.70833,0.425,2.75,15.6,18.325,29.10833,43.25,16.08333,0.42857,89.125,3.97917,57.95833,57.33333,0.85833
2015/10/24,龍潭,0.82083,23.95833,0.32667,2.0125,10.1,12.14583,30.20833,38.41667,15.54167,0.57143,87.54167,2.39167,57.625,57.875
2015/10/25,龍潭,1.02917,1.02083,24.0,0.28083,1.84583,7.8125,9.7,38.75,47.91667,20.70833,0,78.16667,1.81667,56.75
2015/10/26,龍潭,57.70833,1.375,1.19583,24.875,0.51167,2.7625,17.325,20.05,40.6087,60.54167,33.875,0,75.41667,4.325
2015/10/27,龍潭,127.9375,152.20833,1.07917,0.88333,25.17391,0.46667,1.82083,13.18333,15.14583,37.95833,75.29167,42.91667,0,77.95652
2015/10/28,龍潭,3.60833,172.56522,182.54167,0.4,0.33636,24.29167,0.67417,2.90417,15.7,18.68333,34.79167,51.04167,23.83333,0
2015/10/29,龍潭,79.54167,2.49583,65.41667,66.79167,1.37826,1.25217,24.79167,0.57,2.11667,12.9375,15.14583,41.875,70.625,38.33333
2015/10/30,龍潭,0,79.75,2.28333,202.08333,198.29167,1.75,1.52917,24.0,0.46958,3.45417,16.13333,19.66667,34.1625,55.25
2015/10/31,龍潭,27.375,0,77.79167,3.8125,88.54167,126.35833,2.4625,1.70417,21.375,0.24292,2.1375,6.5125,8.60417,38.33333
2015/11/01,龍潭,29.70833,10.08333,0,83.125,2.4375,57.0,56.45833,6.48333,6.22917,21.625,0.28,1.78333,8.20417,9.9375
2015/11/02,龍潭,32.91667,27.375,9.95833,0,80.25,2.10417,55.25,55.70833,4.025,3.80833,19.79167,0.3725,1.82917,9.25833
2015/11/03,龍潭,11.1125,33.16667,34.54167,17.25,0,86.33333,3.27917,53.625,54.0,5.68333,5.4375,21.20833,0.3525,2.2125
2015/11/04,龍潭,10.7875,12.90833,37.04167,37.83333,18.79167,0,87.20833,2.95,55.5,56.41667,6.30417,6.1125,25.0,0.50333
2015/11/05,龍潭,8.39583,15.58333,24.05833,28.79583,36.0,14.41667,0,76.625,4.69583,117.1625,132.5,2.25833,2.07083,25.75
2015/11/05,龍潭,0.51417,6.01667,18.14583,24.16667,34.16667,48.91667,23.58333,0,75.25,4.03125,160.65833,159.625,1.73333,1.2
2015/11/06,龍潭,26.0,0.61455,3.50455,19.6,23.18182,40.82174,76.82609,46.21739,0,78.95833,3.56087,226.91667,189.41667,1.31667
2015/11/07,龍潭,1.08333,25.75,0.56458,2.54167,15.92917,18.54167,38.91667,86.16667,53.95833,0,79.25,2.59583,206.125,196.20833
2015/11/08,龍潭,1.5125,1.29167,25.625,0.51458,2.34167,16.66667,19.03333,31.63333,75.66667,45.45833,0,77.83333,3.75417,222.09583
2015/11/09,龍潭,223.02917,1.49167,0.97917,23.58333,0.60917,2.49583,13.55833,16.05417,26.55417,59.875,27.70833,0,82.91667,1.45
2015/11/10,龍潭,112.20833,118.70833,3.38333,2.85417,20.625,0.45042,1.64167,7.89583,9.57917,39.25,37.78261,15.69565,0,78.54167
2015/11/11,龍潭,2.32083,56.41667,56.91667,6.64167,6.53333,20.29167,0.34375,1.89583,11.82083,13.7125,36.125,32.54167,10.75,2.4
2015/11/12,龍潭,84.70833,2.67083,57.875,57.70833,4.5,4.31667,23.04167,0.54292,4.4375,18.28333,22.55,29.19167,32.875,13.25
2015/11/13,龍潭,0,81.875,3.5625,72.83333,87.66667,2.86667,2.66667,23.83333,0.54667,3.39167,19.25,22.54167,21.9875,55.875
2015/11/14,龍潭,29.29167,0,83.29167,0.85217,188.58333,187.66667,1.87917,1.70833,22.66667,0.51417,3.87917,17.04167,20.91667,19.2625
2015/11/15,龍潭,47.5,23.0,0,84.95833,4.0625,81.50417,82.41667,2.04583,1.56667,23.75,0.42625,2.12917,10.525,12.68333
2015/11/16,龍潭,29.58333,30.16667,8.75,0,76.91667,2.025,61.08333,61.70833,3.13333,2.9625,25.45833,0.55833,5.87917,18.32917
2015/11/17,龍潭,24.19167,24.625,38.0,17.125,0,71.75,3.425,202.45833,209.66667,1.37083,1.19583,25.70833,0.61333,3.67083
2015/11/18,龍潭,22.69583,26.275,34.99583,61.58333,38.79167,0,71.04167,2.775,180.83333,159.47083,1.32083,0.9125,26.25,0.43417
2015/11/19,龍潭,3.28333,14.775,18.03333,26.04583,53.625,28.33333,0,74.79167,3.40417,193.04167,188.54167,2.35,2.11667,23.95833
2015/11/19,龍潭,0.44238,2.465,12.795,15.27,28.36842,41.86957,18.47826,0,79.83333,2.29048,59.29167,59.83333,3.1375,2.90417
2015/11/20,龍潭,24.125,0.42409,2.7619,13.16667,15.90952,29.16667,38.45833,11.75,0,79.45833,2.61739,63.04167,63.83333,3.15
2015/11/21,龍潭,3.05417,22.70833,0.40792,3.49167,15.87917,19.34583,21.3875,28.95833,8.91667,1.33333,80.54167,2.15,111.95833,115.20833
2015/11/22,龍潭,2.55833,2.42083,23.54167,0.39167,3.775,12.19583,15.95417,22.44583,33.375,11.20833,0,78.0,2.3375,116.91667
2015/11/23,龍潭,112.41667,3.31667,3.07917,23.25,0.31625,2.62917,10.90833,13.42917,31.29167,36.95833,14.45833,0.3,81.79167,3.18333
2015/11/24,龍潭,57.58333,57.45833,5.05833,4.80417,21.16667,0.34667,2.37917,11.475,13.8125,32.41667,41.5,11.41667,0,80.66667
2015/11/25,龍潭,4.38333,58.375,59.45833,5.06667,4.99167,20.04167,0.37318,1.63913,11.75217,13.38261,30.5,38.21739,12.65217,0.7
2015/11/26,龍潭,81.41667,3.025,56.58333,56.875,3.90417,3.575,14.625,0.34333,2.2375,9.875,12.05417,33.75,38.66667,14.95833
2015/11/27,龍潭,0.4,67.33333,3.2,68.45833,69.25,4.42083,4.275,14.33333,0.31958,2.4,10.61667,12.9875,30.95833,43.58333
2015/11/28,龍潭,23.25,0,63.41667,2.32917,61.16667,60.54167,5.05417,4.97917,17.95833,0.48333,6.6875,17.57917,24.25,19.48333
